,Unnamed: 0,size,isEmpty,peek_obj_type,push,pop,clear,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
10,22,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,0,,87,"['0', '1', '8', '53', '60', '61', '62', '68', '69', '70', '71', '72', '73', '74', '75', '76', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '116', '117', '127', '128', '129', '130', '131', '132', '133', '135', '167', '180', '181', '182', '184', '185', '186', '187', '212', '236', '237', '238', '241', '242', '269', '273', '274', '275', '332', '367', '384', '385', '394', '395', '396', '397', '398', '399', '400', '407', '414', '415', '419', '420', '421', '427', '428', '429', '430', '431', '435', '436', '437', '438', '439', '440', '441', '442', '453', '465']",0,
11,23,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,0,,3,"['367', '384', '385']",0,
12,24,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
13,25,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
14,26,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
15,27,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:802c2a77-0bd7-49d8-8787-0a78ac72affe,0,,1,['367'],0,
16,30,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:550abd99-b2de-4287-8217-88628f583bc0,0,,87,"['0', '1', '8', '53', '60', '61', '62', '68', '69', '70', '71', '72', '73', '74', '75', '76', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '116', '117', '127', '128', '129', '130', '131', '132', '133', '135', '167', '180', '181', '182', '184', '185', '186', '187', '212', '236', '237', '238', '241', '242', '269', '273', '274', '275', '332', '367', '384', '385', '394', '395', '396', '397', '398', '399', '400', '407', '414', '415', '419', '420', '421', '427', '428', '429', '430', '431', '435', '436', '437', '438', '439', '440', '441', '442', '453', '465']",0,
17,32,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:550abd99-b2de-4287-8217-88628f583bc0,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
18,33,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:23cba0b4-f040-4fef-b19a-0858efa1eef7,1607896293883:550abd99-b2de-4287-8217-88628f583bc0,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
19,51,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""",Yes,1607896293883:12202834-5544-4172-adc0-f01843c76efb,1607896293883:adfb35d3-de2f-4417-8427-e1c1c588ac4e,0,,1,['367'],0,
20,53,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""",Yes,1607896293883:12202834-5544-4172-adc0-f01843c76efb,1607896293883:adfb35d3-de2f-4417-8427-e1c1c588ac4e,0,,87,"['0', '1', '8', '53', '60', '61', '62', '68', '69', '70', '71', '72', '73', '74', '75', '76', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '116', '117', '127', '128', '129', '130', '131', '132', '133', '135', '167', '180', '181', '182', '184', '185', '186', '187', '212', '236', '237', '238', '241', '242', '269', '273', '274', '275', '332', '367', '384', '385', '394', '395', '396', '397', '398', '399', '400', '407', '414', '415', '419', '420', '421', '427', '428', '429', '430', '431', '435', '436', '437', '438', '439', '440', '441', '442', '453', '465']",0,
21,55,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293883:12202834-5544-4172-adc0-f01843c76efb,1607896293883:adfb35d3-de2f-4417-8427-e1c1c588ac4e,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
22,85,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""class java.lang.Short""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:df6ba888-aa58-4f9c-8867-ec34ac7cd2ac,0,,3,"['367', '384', '385']",0,
23,90,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""class java.lang.Byte""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:c9148b47-8a39-4c73-8398-0951317fa00f,0,,3,"['367', '384', '385']",0,
24,99,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""class java.lang.Short""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:b868e90a-3582-4bbe-972a-a618e016929f,0,,3,"['367', '384', '385']",0,
25,100,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:b868e90a-3582-4bbe-972a-a618e016929f,0,,3,"['367', '384', '385']",0,
26,101,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""none""","pop == ""class java.lang.Short""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:b868e90a-3582-4bbe-972a-a618e016929f,0,,1,['367'],0,
27,107,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:a9653bbd-9d5b-41e7-9c5e-d62a297669ad,0,,3,"['367', '384', '385']",0,
28,113,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293882:94973f5e-8a5c-44e9-91d1-9963d122472f,1607896293882:4c1747da-fee4-472c-a313-58b84b1990df,0,,3,"['367', '384', '385']",0,
29,128,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""",Yes,1607896293881:fd4dca8a-00c9-4bca-9a28-bb769b685f2c,1607896293881:ffad7dda-1308-44b9-9941-5d65bb4fac06,0,,6,"['113', '167', '332', '367', '427', '428']",0,
30,129,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes,1607896293881:fd4dca8a-00c9-4bca-9a28-bb769b685f2c,1607896293881:ffad7dda-1308-44b9-9941-5d65bb4fac06,0,,3,"['367', '384', '385']",0,
31,132,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293881:fd4dca8a-00c9-4bca-9a28-bb769b685f2c,1607896293881:ffad7dda-1308-44b9-9941-5d65bb4fac06,0,,3,"['367', '384', '385']",0,
32,141,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293881:fd4dca8a-00c9-4bca-9a28-bb769b685f2c,1607896293881:c96299a0-16d1-487e-95fa-cc3d986aae5f,0,,3,"['367', '384', '385']",0,
33,173,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293881:d9070444-867b-4467-a366-71d9c35b3511,1607896293881:2c96faeb-812b-4a99-be76-74b42072e375,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
34,193,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293881:5fef01b9-c61c-4875-9581-a46da9c1f49c,1607896293881:897d5ae3-9d1e-48a4-aafe-7fe6102f8693,0,,3,"['367', '384', '385']",0,
35,195,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""",Yes,1607896293881:5fef01b9-c61c-4875-9581-a46da9c1f49c,1607896293881:897d5ae3-9d1e-48a4-aafe-7fe6102f8693,0,,3,"['367', '384', '385']",0,
36,266,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""class java.lang.Double""","pop == ""none""","clear == ""none""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d,0,,3,"['367', '384', '385']",0,
37,269,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607896293880:e1cc8804-2beb-4294-a85d-f69d1cb87526,1607896293880:581e8671-e8f4-4a12-99dd-028969b4e79d,0,,3,"['367', '384', '385']",0,
38,357,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,87,"['0', '1', '8', '53', '60', '61', '62', '68', '69', '70', '71', '72', '73', '74', '75', '76', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '116', '117', '127', '128', '129', '130', '131', '132', '133', '135', '167', '180', '181', '182', '184', '185', '186', '187', '212', '236', '237', '238', '241', '242', '269', '273', '274', '275', '332', '367', '384', '385', '394', '395', '396', '397', '398', '399', '400', '407', '414', '415', '419', '420', '421', '427', '428', '429', '430', '431', '435', '436', '437', '438', '439', '440', '441', '442', '453', '465']",0,
39,358,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,3,"['367', '384', '385']",0,
40,359,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,6,"['113', '167', '332', '367', '427', '428']",0,
41,361,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']",6,"['115', '361', '362', '363', '364', '455']",79,"['3', '5', '7', '20', '31', '34', '42', '45', '47', '48', '50', '51', '55', '59', '78', '80', '98', '103', '123', '145', '146', '154', '156', '157', '165', '169', '175', '177', '178', '179', '194', '196', '202', '203', '205', '220', '232', '235', '255', '257', '263', '264', '267', '278', '283', '287', '290', '295', '297', '304', '307', '308', '323', '324', '327', '329', '334', '338', '340', '344', '346', '348', '351', '357', '359', '365', '367', '376', '377', '380', '384', '405', '413', '418', '433', '434', '448', '454', '464']"
42,362,"size == ""111""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,3,"['367', '384', '385']",0,
43,363,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,1,['367'],0,
44,364,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""",Yes,1607896293879:a30d82e8-3f6b-4974-b220-c92c1471ed2e,1607896293879:47e62dc7-2cbe-4fdd-b770-0ecffeac2ecd,0,,1,['367'],0,
45,412,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""",Yes,1607896293878:b3cc66a3-a7e6-40f4-b056-036970e99d81,1607896293878:0f09ec03-7a71-4a94-ac3c-c307af37b0d9,0,,3,"['367', '384', '385']",0,
46,505,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""class java.lang.Object""","pop == ""none""","clear == ""none""",Yes,1607896293876:9fa2c67e-3cf1-4666-93ff-4c57f36a0dd4,1607896293877:ff04d2cc-0f2c-4655-968e-5a7c57b42358,0,,3,"['367', '384', '385']",0,
