,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
2714,1607950820599:ff8e4347-dc30-4e0f-890d-0bec04f20c4e,1607950820599:7c68b89e-02a6-4b74-820d-b0d383db6d3d,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2715,1607950820599:ff8e4347-dc30-4e0f-890d-0bec04f20c4e,1607950820599:7c68b89e-02a6-4b74-820d-b0d383db6d3d,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2717,1607950820599:ff8e4347-dc30-4e0f-890d-0bec04f20c4e,1607950820599:011ba2f9-a485-467e-91e8-7e149de67a1e,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2719,1607950820599:64967410-b96f-42bc-a66e-de4fa7a85a90,1607950820599:fcb7f9ed-9074-4577-9470-3de1ad7e1362,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2720,1607950820599:64967410-b96f-42bc-a66e-de4fa7a85a90,1607950820599:fcb7f9ed-9074-4577-9470-3de1ad7e1362,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2722,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:f60cbbac-c916-45fc-97bd-66243793b927,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2723,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:f60cbbac-c916-45fc-97bd-66243793b927,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2724,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:f60cbbac-c916-45fc-97bd-66243793b927,0,True,EmptyObject,FALSE,FALSE,TRUE,1,True,class java.lang.String,TRUE,FALSE,FALSE,clear,No
2725,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:f60cbbac-c916-45fc-97bd-66243793b927,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2726,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:f60cbbac-c916-45fc-97bd-66243793b927,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2728,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:43e64932-820d-4496-aad9-5e714bf0709b,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2729,1607950820599:3c38be03-09cc-4b0e-ac0c-2664dd024aa1,1607950820599:43e64932-820d-4496-aad9-5e714bf0709b,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2731,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:d1b357dd-8dc6-4fff-b270-2e2f8164bf1e,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2732,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:d1b357dd-8dc6-4fff-b270-2e2f8164bf1e,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2733,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:d1b357dd-8dc6-4fff-b270-2e2f8164bf1e,0,True,EmptyObject,FALSE,FALSE,TRUE,1,True,class java.lang.String,TRUE,FALSE,FALSE,clear,No
2734,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:d1b357dd-8dc6-4fff-b270-2e2f8164bf1e,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2735,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:d1b357dd-8dc6-4fff-b270-2e2f8164bf1e,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2737,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:48b01fb0-e806-4b19-8791-7ba2080a42ca,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2738,1607950820599:062552b7-0a1d-4515-9f81-6959e70d4898,1607950820599:48b01fb0-e806-4b19-8791-7ba2080a42ca,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2740,1607950820598:339ccd58-4ed6-4a35-844c-3bb767a3c17b,1607950820598:af881a93-5677-474b-81a6-7abf9fbe47e6,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2741,1607950820598:339ccd58-4ed6-4a35-844c-3bb767a3c17b,1607950820598:af881a93-5677-474b-81a6-7abf9fbe47e6,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2743,1607950820591:e2024ce7-6079-4c0d-be47-f5475a235f26,1607950820591:a08a6160-29a9-4b5c-bf74-f9c9fa461fa0,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2744,1607950820591:e2024ce7-6079-4c0d-be47-f5475a235f26,1607950820591:a08a6160-29a9-4b5c-bf74-f9c9fa461fa0,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2746,1607950820590:db2ea92b-1482-4a0e-8ae4-fc1376759a06,1607950820590:5c206b11-6282-45ae-8c68-2e37ed2a48f6,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2747,1607950820590:db2ea92b-1482-4a0e-8ae4-fc1376759a06,1607950820590:5c206b11-6282-45ae-8c68-2e37ed2a48f6,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2750,1607950820590:d0432c27-52f0-413b-9bd3-29ba6a4ef8d1,1607950820590:6b45a0d6-791f-46c1-a7dd-6cf24574ec47,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2751,1607950820590:d0432c27-52f0-413b-9bd3-29ba6a4ef8d1,1607950820590:6b45a0d6-791f-46c1-a7dd-6cf24574ec47,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2753,1607950820590:d0432c27-52f0-413b-9bd3-29ba6a4ef8d1,1607950820590:68bf350f-632a-4521-a9c4-dc8cc28356e5,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2756,1607950820590:61f9f15e-32aa-4e73-893b-c03f14975494,1607950820590:3ca0ce7c-164a-4059-ac08-11b7f88446d6,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2758,1607950820590:61f9f15e-32aa-4e73-893b-c03f14975494,1607950820590:08759df3-e51a-4784-84eb-9662b01c45d5,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2759,1607950820590:61f9f15e-32aa-4e73-893b-c03f14975494,1607950820590:08759df3-e51a-4784-84eb-9662b01c45d5,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2761,1607950820590:30b967ad-7c05-4952-baed-44286c81cf75,1607950820590:72601a74-700b-4498-b55b-436362daf1f2,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2762,1607950820590:30b967ad-7c05-4952-baed-44286c81cf75,1607950820590:72601a74-700b-4498-b55b-436362daf1f2,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2764,1607950820590:30b967ad-7c05-4952-baed-44286c81cf75,1607950820590:0a7d3ef3-cc1b-4d57-afe3-080756631984,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2766,1607950820589:f9070f80-ce47-477a-a2fd-db5548808372,1607950820589:ce2fcb87-62a7-4e12-8ab2-c7c5b3ac3879,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2767,1607950820589:f9070f80-ce47-477a-a2fd-db5548808372,1607950820589:ce2fcb87-62a7-4e12-8ab2-c7c5b3ac3879,2,True,class java.lang.String,TRUE,FALSE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2768,1607950820589:f9070f80-ce47-477a-a2fd-db5548808372,1607950820589:ce2fcb87-62a7-4e12-8ab2-c7c5b3ac3879,3,True,class java.lang.String,TRUE,FALSE,FALSE,2,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2770,1607950820589:f9070f80-ce47-477a-a2fd-db5548808372,1607950820589:b9867d1b-27cf-4e95-b20e-23e0fd671c54,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2771,1607950820589:f9070f80-ce47-477a-a2fd-db5548808372,1607950820589:b9867d1b-27cf-4e95-b20e-23e0fd671c54,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2773,1607950820589:cc59e23a-de2f-4735-b7f7-f96e9ff13d8f,1607950820589:f63f1975-9c5b-4d2f-ba32-1f95f02a1e08,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2774,1607950820589:cc59e23a-de2f-4735-b7f7-f96e9ff13d8f,1607950820589:f63f1975-9c5b-4d2f-ba32-1f95f02a1e08,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2776,1607950820589:cc59e23a-de2f-4735-b7f7-f96e9ff13d8f,1607950820589:8ea8ec5f-e580-4bf7-8520-fe6c921efab3,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2777,1607950820589:cc59e23a-de2f-4735-b7f7-f96e9ff13d8f,1607950820589:8ea8ec5f-e580-4bf7-8520-fe6c921efab3,2,True,class java.lang.String,TRUE,FALSE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2779,1607950820589:a467d9f7-03c7-4ebe-903e-20a03bcd309e,1607950820589:fa4a6fe8-2199-4c58-a9de-61dc6d640e37,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2780,1607950820589:a467d9f7-03c7-4ebe-903e-20a03bcd309e,1607950820589:fa4a6fe8-2199-4c58-a9de-61dc6d640e37,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2782,1607950820589:6625ddd5-6d8a-4ea3-bda8-69091f600880,1607950820589:58ebb05e-c9be-45f0-9354-0a1cbe36b39c,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2783,1607950820589:6625ddd5-6d8a-4ea3-bda8-69091f600880,1607950820589:58ebb05e-c9be-45f0-9354-0a1cbe36b39c,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2785,1607950820589:55eeb211-516f-47ab-b60d-67e4b8c72243,1607950820589:4dcf9d4c-4a99-4437-9702-71b3e4421cd2,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2786,1607950820589:55eeb211-516f-47ab-b60d-67e4b8c72243,1607950820589:4dcf9d4c-4a99-4437-9702-71b3e4421cd2,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2788,1607950820588:dcb163fd-39bf-4b3b-b9b9-860bf2d22720,1607950820588:146ce1b4-ed44-43fe-9398-15f1833ac822,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2789,1607950820588:dcb163fd-39bf-4b3b-b9b9-860bf2d22720,1607950820588:146ce1b4-ed44-43fe-9398-15f1833ac822,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2791,1607950820588:ab46f236-79b6-47d0-a06f-2ce9ff7ad2c3,1607950820588:a082327a-b687-4f16-9f9b-3219dc945c59,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2792,1607950820588:ab46f236-79b6-47d0-a06f-2ce9ff7ad2c3,1607950820588:a082327a-b687-4f16-9f9b-3219dc945c59,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2793,1607950820588:ab46f236-79b6-47d0-a06f-2ce9ff7ad2c3,1607950820588:a082327a-b687-4f16-9f9b-3219dc945c59,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2795,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820589:6b8761e3-169e-4e9c-a0f5-b2b18a40bfa0,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2796,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820589:6b8761e3-169e-4e9c-a0f5-b2b18a40bfa0,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2798,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820588:ef78f6f8-f31c-4e29-8061-11951fdf2307,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2799,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820588:ef78f6f8-f31c-4e29-8061-11951fdf2307,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2800,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820588:ef78f6f8-f31c-4e29-8061-11951fdf2307,0,True,EmptyObject,FALSE,FALSE,TRUE,1,True,class java.lang.String,TRUE,FALSE,FALSE,clear,No
2801,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820588:ef78f6f8-f31c-4e29-8061-11951fdf2307,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2802,1607950820588:8e0e9bb0-a48f-4aaa-99a4-18633dc33154,1607950820588:ef78f6f8-f31c-4e29-8061-11951fdf2307,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2804,1607950820588:5386dec1-53e7-43f5-85fd-09a96d7b08ef,1607950820588:4a1d1765-6272-4431-b1f9-96872202b77a,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2805,1607950820588:5386dec1-53e7-43f5-85fd-09a96d7b08ef,1607950820588:4a1d1765-6272-4431-b1f9-96872202b77a,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2807,1607950820588:3836d8ad-bfd2-4078-8f72-3866c3cec4c1,1607950820588:c787b69a-6eee-436c-afb2-6b3d9b3f97ec,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2808,1607950820588:3836d8ad-bfd2-4078-8f72-3866c3cec4c1,1607950820588:c787b69a-6eee-436c-afb2-6b3d9b3f97ec,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2810,1607950820588:3836d8ad-bfd2-4078-8f72-3866c3cec4c1,1607950820588:43bd3540-1df5-421b-b01b-f85e971492c9,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2812,1607950820588:1db02bbf-a5ad-44ad-b7ec-d413eda3cc8e,1607950820588:6ec91e57-0c8d-481f-84b5-5a337480588d,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2813,1607950820588:1db02bbf-a5ad-44ad-b7ec-d413eda3cc8e,1607950820588:6ec91e57-0c8d-481f-84b5-5a337480588d,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2815,1607950820587:cb47e727-3017-471f-8eae-0a0fd5cd7e6d,1607950820587:00286269-8fbd-4f62-b30f-4bf32ed61b70,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2816,1607950820587:cb47e727-3017-471f-8eae-0a0fd5cd7e6d,1607950820587:00286269-8fbd-4f62-b30f-4bf32ed61b70,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2818,1607950820587:b262f3b7-c7e6-4569-adcf-85ac7d36127e,1607950820587:a9909275-96b0-4fae-90eb-e731f6d9e7ac,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2820,1607950820587:b262f3b7-c7e6-4569-adcf-85ac7d36127e,1607950820587:554a5cf9-6b5f-4f1b-aadf-53cd79161fcc,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2821,1607950820587:b262f3b7-c7e6-4569-adcf-85ac7d36127e,1607950820587:554a5cf9-6b5f-4f1b-aadf-53cd79161fcc,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2823,1607950820587:82534e67-236f-40c5-984e-ce1e55971e62,1607950820587:54500479-b0d4-4e4c-8d56-39706d1a02c4,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2824,1607950820587:82534e67-236f-40c5-984e-ce1e55971e62,1607950820587:54500479-b0d4-4e4c-8d56-39706d1a02c4,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2826,1607950820587:6afbdfe5-8806-44c2-97f5-1657820ddfee,1607950820587:8ecfc23b-f400-422d-9c10-fdc790f84abb,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2827,1607950820587:6afbdfe5-8806-44c2-97f5-1657820ddfee,1607950820587:8ecfc23b-f400-422d-9c10-fdc790f84abb,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2829,1607950820587:2e9b4c36-d9bc-482b-bea9-609a1586dc94,1607950820587:38f8ee2f-b8d2-4117-9fa0-ec72d002efb7,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2830,1607950820587:2e9b4c36-d9bc-482b-bea9-609a1586dc94,1607950820587:38f8ee2f-b8d2-4117-9fa0-ec72d002efb7,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2832,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:f3a4a682-0876-4c12-98ab-b81a25cb0ebf,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2833,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:f3a4a682-0876-4c12-98ab-b81a25cb0ebf,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2835,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:aa2e05f0-6e31-4636-934c-1c38d7481fb1,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2836,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:aa2e05f0-6e31-4636-934c-1c38d7481fb1,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2837,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:aa2e05f0-6e31-4636-934c-1c38d7481fb1,0,True,EmptyObject,FALSE,FALSE,TRUE,1,True,class java.lang.String,TRUE,FALSE,FALSE,clear,No
2838,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:aa2e05f0-6e31-4636-934c-1c38d7481fb1,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2839,1607950820587:1e045836-cf4d-4d1a-8139-6cdd186765ba,1607950820587:aa2e05f0-6e31-4636-934c-1c38d7481fb1,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,TRUE,clear,No
2841,1607950820586:decd5d41-ee28-4b53-8080-d35cca412b11,1607950820586:209f85f5-93cf-4f67-9e7a-5daafd9912d0,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2842,1607950820586:decd5d41-ee28-4b53-8080-d35cca412b11,1607950820586:209f85f5-93cf-4f67-9e7a-5daafd9912d0,2,True,class java.lang.String,TRUE,FALSE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2843,1607950820586:decd5d41-ee28-4b53-8080-d35cca412b11,1607950820586:209f85f5-93cf-4f67-9e7a-5daafd9912d0,3,True,class java.lang.String,TRUE,FALSE,FALSE,2,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2845,1607950820586:decd5d41-ee28-4b53-8080-d35cca412b11,1607950820586:153475fd-6305-40ed-a392-3aea831294d9,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2846,1607950820586:decd5d41-ee28-4b53-8080-d35cca412b11,1607950820586:153475fd-6305-40ed-a392-3aea831294d9,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2848,1607950820586:87f47656-c3ad-4bca-8ac7-ba67129668e1,1607950820586:c342aeaa-e343-4ae2-8475-0f00624d4caf,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2850,1607950820586:87f47656-c3ad-4bca-8ac7-ba67129668e1,1607950820586:0fe3a44f-3c80-49a7-90cb-f8bc4d03b370,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2851,1607950820586:87f47656-c3ad-4bca-8ac7-ba67129668e1,1607950820586:0fe3a44f-3c80-49a7-90cb-f8bc4d03b370,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2853,1607950820586:5dd95da9-bbcb-4812-a1d2-f7decd84ee1c,1607950820586:db0a8f43-0dac-40bb-b796-3959a5a13a8d,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2854,1607950820586:5dd95da9-bbcb-4812-a1d2-f7decd84ee1c,1607950820586:db0a8f43-0dac-40bb-b796-3959a5a13a8d,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2856,1607950820586:5d16d0ef-9ac9-42c0-97cb-4f78cb43d3fa,1607950820586:47ab3f2e-8e4d-4fbb-bf59-6ce2645667b5,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2857,1607950820586:5d16d0ef-9ac9-42c0-97cb-4f78cb43d3fa,1607950820586:47ab3f2e-8e4d-4fbb-bf59-6ce2645667b5,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2859,1607950820586:5b6c40a9-39ee-4490-b46d-a54ec012381e,1607950820586:b0563480-6f05-42b7-924e-0423bf04d898,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2860,1607950820586:5b6c40a9-39ee-4490-b46d-a54ec012381e,1607950820586:b0563480-6f05-42b7-924e-0423bf04d898,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2862,1607950820586:5b6c40a9-39ee-4490-b46d-a54ec012381e,1607950820586:3bca850c-14c3-42d0-b730-da2b447ce1d1,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2864,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820587:bf39e466-8ba9-4567-9869-5f8b963e33ec,0,True,EmptyObject,FALSE,FALSE,TRUE,0,True,EmptyObject,FALSE,FALSE,FALSE,clear,No
2865,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820587:bf39e466-8ba9-4567-9869-5f8b963e33ec,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,TRUE,push,Yes
2866,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820587:bf39e466-8ba9-4567-9869-5f8b963e33ec,1,True,class java.lang.String,FALSE,TRUE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,pop,Yes
2868,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820586:3e67ea3e-5d93-41a1-9baa-d1dc9d82773c,1,True,class java.lang.String,TRUE,FALSE,FALSE,0,True,EmptyObject,FALSE,FALSE,FALSE,push,Yes
2869,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820586:3e67ea3e-5d93-41a1-9baa-d1dc9d82773c,2,True,class java.lang.String,TRUE,FALSE,FALSE,1,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
2870,1607950820586:4aac3b38-c435-4a9c-a006-24431eb3f96c,1607950820586:3e67ea3e-5d93-41a1-9baa-d1dc9d82773c,3,True,class java.lang.String,TRUE,FALSE,FALSE,2,True,class java.lang.String,TRUE,FALSE,FALSE,push,Yes
